data_id,source_id,age,production,birth_order,ethnicity,sex
56543,Thal,16,23,NA,NA,Male
56544,Thal,16,82,NA,NA,Male
56545,Thal,16,55,NA,NA,Male
56546,Thal,16,99,NA,NA,Female
56547,Thal,16,29,NA,NA,Female
56548,Thal,16,46,NA,NA,Male
56549,Thal,16,9,NA,NA,Male
56550,Thal,16,7,NA,NA,Female
56551,Thal,16,232,NA,NA,Male
56552,Thal,16,18,NA,NA,Female
56553,Thal,16,230,NA,NA,Female
56554,Thal,16,35,NA,NA,Female
56555,Thal,16,71,NA,NA,Female
56556,Thal,16,27,NA,NA,Male
56557,Thal,16,5,NA,NA,Male
56558,Thal,16,40,NA,NA,Female
56559,Thal,16,142,NA,NA,Female
56560,Thal,16,22,NA,NA,Female
56561,Thal,16,7,NA,NA,Female
56562,Thal,16,91,NA,NA,Male
56563,Thal,16,117,NA,NA,Male
56564,Thal,16,70,NA,NA,Female
56565,Thal,16,18,NA,NA,Male
56566,Thal,16,9,NA,NA,Female
56567,Thal,16,75,NA,NA,Male
56568,Thal,16,26,NA,NA,Male
56569,Thal,16,62,NA,NA,Male
56570,Thal,16,3,NA,NA,Female
56571,Thal,16,44,NA,NA,Male
56572,Thal,16,12,NA,NA,Female
56573,Thal,16,54,NA,NA,Female
56574,Thal,16,43,NA,NA,Female
56575,Thal,16,115,NA,NA,Male
56576,Thal,16,117,NA,NA,Male
56577,Thal,16,38,NA,NA,Male
56578,Thal,16,132,NA,NA,Male
56579,Thal,16,49,NA,NA,Female
56580,Thal,16,39,NA,NA,Female
56581,Thal,16,15,NA,NA,Male
56582,Thal,16,42,NA,NA,Male
56583,Thal,16,35,NA,NA,Male
56584,Thal,16,20,NA,NA,Female
56585,Thal,16,86,NA,NA,Male
56586,Thal,16,152,NA,NA,Female
56587,Thal,16,12,NA,NA,Male
56588,Thal,16,65,NA,NA,Male
56589,Thal,16,31,NA,NA,Female
56590,Thal,16,69,NA,NA,Female
56591,Thal,16,76,NA,NA,Female
56592,Thal,16,40,NA,NA,Female
56593,Thal,16,24,NA,NA,Female
56594,Thal,16,17,NA,NA,Male
56595,Thal,16,0,NA,NA,Male
56596,Thal,16,58,NA,NA,Female
56597,Thal,16,13,NA,NA,Female
56598,Thal,16,164,NA,NA,Male
56599,Thal,16,135,NA,NA,Female
56600,Thal,16,37,NA,NA,Female
56601,Thal,16,20,NA,NA,Male
56602,Thal,16,114,NA,NA,Female
56603,Thal,16,11,NA,NA,Female
56604,Thal,16,41,NA,NA,Male
56605,Thal,16,48,NA,NA,Male
56606,Thal,16,122,NA,NA,Male
56607,Thal,16,35,NA,NA,Female
56608,Thal,16,58,NA,NA,Female
56609,Thal,16,64,NA,NA,Male
56610,Thal,16,6,NA,NA,Male
56611,Thal,16,23,NA,NA,Male
56612,Thal,16,70,NA,NA,Male
56613,Thal,16,22,NA,NA,Male
56614,Thal,16,11,NA,NA,Female
56615,Thal,16,62,NA,NA,Female
56616,Thal,16,79,NA,NA,Female
56617,Thal,16,44,NA,NA,Male
56618,Thal,16,89,NA,NA,Female
56619,Thal,16,68,NA,NA,Male
56620,Thal,16,41,NA,NA,Female
56621,Thal,16,10,NA,NA,Male
56622,Thal,16,64,NA,NA,Male
56623,Thal,16,34,NA,NA,Female
56624,Thal,16,36,NA,NA,Male
56625,Thal,16,26,NA,NA,Male
56626,Thal,16,27,NA,NA,Male
56627,Thal,16,25,NA,NA,Female
56628,Thal,16,8,NA,NA,Male
56629,Thal,16,14,NA,NA,Male
56630,Thal,16,18,NA,NA,Female
56631,Thal,16,85,NA,NA,Male
56632,Thal,16,21,NA,NA,Male
56633,Thal,16,56,NA,NA,Female
56634,Thal,16,39,NA,NA,Female
56635,Thal,16,24,NA,NA,Female
56636,Thal,16,161,NA,NA,Female
56637,Thal,16,13,NA,NA,Male
56638,Thal,16,11,NA,NA,Male
56639,Thal,16,74,NA,NA,Female
56640,Thal,16,284,NA,NA,Female
56641,Thal,16,11,NA,NA,Male
56642,Thal,16,33,NA,NA,Female
56643,Thal,16,37,NA,NA,Male
56644,Thal,16,24,NA,NA,Female
56645,Thal,16,41,NA,NA,Male
56646,Thal,16,24,NA,NA,Female
56647,Thal,16,42,NA,NA,Male
56648,Thal,16,21,NA,NA,Male
56649,Thal,16,41,NA,NA,Female
56650,Thal,16,120,NA,NA,Male
56651,Thal,16,11,NA,NA,Male
56652,Thal,16,62,NA,NA,Male
56653,Thal,16,139,NA,NA,Male
56654,Thal,16,42,NA,NA,Male
56655,Thal,16,43,NA,NA,Male
56656,Thal,16,26,NA,NA,Male
56657,Thal,16,96,NA,NA,Male
56658,Thal,16,13,NA,NA,Female
56659,Thal,16,8,NA,NA,Male
56660,Thal,16,30,NA,NA,Female
56661,Thal,16,27,NA,NA,Female
56662,Thal,16,26,NA,NA,Female
56663,Thal,16,24,NA,NA,Female
56664,Thal,16,9,NA,NA,Female
56665,Thal,16,32,NA,NA,Female
56666,Thal,16,97,NA,NA,Female
56667,Thal,16,13,NA,NA,Male
56668,Thal,16,22,NA,NA,Female
56669,Thal,16,21,NA,NA,Female
56670,Thal,16,55,NA,NA,Male
56671,Thal,16,14,NA,NA,Male
56672,Thal,16,17,NA,NA,Male
56673,Thal,16,58,NA,NA,Female
56674,Thal,16,3,NA,NA,Female
56675,Thal,16,9,NA,NA,Female
56676,Thal,16,49,NA,NA,Male
56677,Thal,16,71,NA,NA,Female
56678,Thal,16,56,NA,NA,Female
56679,Thal,16,52,NA,NA,Female
56680,Thal,16,24,NA,NA,Male
56681,Thal,16,9,NA,NA,Female
56682,Thal,16,9,NA,NA,Female
56683,Thal,16,121,NA,NA,Female
56684,Thal,16,87,NA,NA,Male
56685,Thal,16,37,NA,NA,Female
56686,Thal,16,66,NA,NA,Male
56687,Thal,16,29,NA,NA,Male
56688,Thal,16,100,NA,NA,Female
56689,Thal,16,6,NA,NA,Male
56690,Thal,16,17,NA,NA,Male
56691,Thal,16,64,NA,NA,Female
56692,Thal,16,22,NA,NA,Male
56693,Thal,16,7,NA,NA,Female
56694,Thal,16,71,NA,NA,Male
56695,Thal,16,20,NA,NA,Male
56696,Thal,16,40,NA,NA,Female
56697,Thal,16,216,NA,NA,Male
56698,Thal,16,275,NA,NA,Male
56699,Thal,16,7,NA,NA,Male
56700,Thal,16,2,NA,NA,Female
56701,Thal,16,90,NA,NA,Female
56702,Thal,16,52,NA,NA,Female
56703,Thal,16,20,NA,NA,Male
56704,Thal,16,8,NA,NA,Male
56705,Thal,16,3,NA,NA,Female
56706,Thal,16,8,NA,NA,Male
56707,Thal,16,19,NA,NA,Male
56708,Thal,16,58,NA,NA,Female
56709,Thal,16,33,NA,NA,Female
56710,Thal,16,113,NA,NA,Female
56711,Thal,16,38,NA,NA,Male
56712,Thal,16,75,NA,NA,Female
56713,Thal,16,23,NA,NA,Male
56714,Thal,16,117,NA,NA,Female
56715,Thal,16,28,NA,NA,Female
56716,Thal,16,48,NA,NA,Female
56717,Thal,16,8,NA,NA,Male
56718,Thal,16,26,NA,NA,Male
56719,Thal,16,27,NA,NA,Male
56720,Thal,16,160,NA,NA,Female
56721,Thal,16,97,NA,NA,Female
56722,Thal,16,30,NA,NA,Female
56723,Thal,16,288,NA,NA,Female
56724,Thal,16,76,NA,NA,Male
56725,Thal,16,30,NA,NA,Male
56726,Thal,16,40,NA,NA,Female
56727,Thal,16,51,NA,NA,Female
56728,Thal,16,113,NA,NA,Male
56729,Thal,16,9,NA,NA,Female
56730,Thal,16,127,NA,NA,Male
56731,Thal,16,127,NA,NA,Male
56732,Thal,16,485,NA,NA,Female
56733,Thal,16,82,NA,NA,Female
56734,Thal,16,26,NA,NA,Male
56735,Thal,16,26,NA,NA,Male
56736,Thal,16,35,NA,NA,Female
56737,Thal,16,21,NA,NA,Male
56738,Thal,16,16,NA,NA,Male
56739,Thal,16,39,NA,NA,Male
56740,Thal,16,14,NA,NA,Male
56741,Thal,16,71,NA,NA,Male
56742,Thal,16,10,NA,NA,Female
56743,Thal,16,43,NA,NA,Female
56744,Thal,16,11,NA,NA,Male
56745,Thal,16,103,NA,NA,Male
56746,Thal,16,21,NA,NA,Male
56747,Thal,16,38,NA,NA,Male
56748,Thal,16,35,NA,NA,Male
56749,Thal,16,59,NA,NA,Male
56750,Thal,16,46,NA,NA,Female
56751,Thal,16,7,NA,NA,Male
56752,Thal,16,20,NA,NA,Female
56753,Thal,16,16,NA,NA,Male
56754,Thal,16,58,NA,NA,Male
56755,Thal,16,172,NA,NA,Male
56756,Thal,16,31,NA,NA,Male
56757,Thal,16,37,NA,NA,Male
56758,Thal,16,127,NA,NA,Female
56759,Thal,16,17,NA,NA,Male
56760,Thal,16,44,NA,NA,Male
56761,Thal,16,54,NA,NA,Female
56762,Thal,16,35,NA,NA,Female
56763,Thal,16,88,NA,NA,Female
56764,Thal,16,26,NA,NA,Male
56765,Thal,16,100,NA,NA,Male
56766,Thal,16,17,NA,NA,Female
56767,Thal,16,27,NA,NA,Female
56768,Thal,16,4,NA,NA,Male
56769,Thal,17,8,NA,NA,Male
56770,Thal,16,67,NA,NA,Female
56771,Thal,16,73,NA,NA,Male
56772,Thal,16,20,NA,NA,Male
56773,Thal,16,34,NA,NA,Female
56774,Thal,16,76,NA,NA,Male
56775,Thal,16,30,NA,NA,Male
56776,Thal,16,10,NA,NA,Female
56777,Thal,16,14,NA,NA,Male
56778,Thal,16,22,NA,NA,Female
56779,Thal,16,27,NA,NA,Female
56780,Thal,16,171,NA,NA,Male
56781,Thal,16,185,NA,NA,Male
56782,Thal,16,27,NA,NA,Male
56783,Thal,16,133,NA,NA,Male
56784,Thal,16,56,NA,NA,Male
56785,Thal,16,27,NA,NA,Female
56786,Thal,16,342,NA,NA,Female
56787,Thal,16,9,NA,NA,Male
56788,Thal,16,46,NA,NA,Female
56789,Thal,16,12,NA,NA,Male
56790,Thal,16,223,NA,NA,Male
56791,Thal,16,61,NA,NA,Female
56792,Thal,16,54,NA,NA,Male
56793,Thal,16,61,NA,NA,Female
56794,Thal,16,103,NA,NA,Female
56795,Thal,16,75,NA,NA,Female
56796,Thal,16,245,NA,NA,Male
56797,Thal,16,16,NA,NA,Female
56798,Thal,16,18,NA,NA,Male
56799,Thal,16,116,NA,NA,Male
56800,Thal,16,41,NA,NA,Female
56801,Thal,16,73,NA,NA,Male
56802,Thal,16,66,NA,NA,Female
56803,Thal,16,24,NA,NA,Male
56804,Thal,16,43,NA,NA,Male
56805,Thal,16,27,NA,NA,Male
56806,Thal,16,20,NA,NA,Male
56807,Thal,16,81,NA,NA,Female
56808,Thal,16,47,NA,NA,Female
56809,Thal,16,39,NA,NA,Female
56810,Thal,16,28,NA,NA,Female
56811,Thal,16,65,NA,NA,Male
56812,Thal,16,73,NA,NA,Female
56813,Thal,16,95,NA,NA,Male
56814,Thal,16,89,NA,NA,Female
56815,Thal,16,235,NA,NA,Female
56816,Thal,16,12,NA,NA,Male
56817,Thal,16,21,NA,NA,Female
56818,Thal,16,23,NA,NA,Male
56819,Thal,16,241,NA,NA,Female
56820,Thal,16,38,NA,NA,Female
56821,Thal,16,5,NA,NA,Male
56822,Thal,28,433,NA,NA,Female
56823,Thal,28,554,NA,NA,Female
56824,Thal,28,598,NA,NA,Male
56825,Thal,28,18,NA,NA,Female
56826,Thal,28,407,NA,NA,Male
56827,Thal,28,394,NA,NA,Female
56828,Thal,28,608,NA,NA,Female
56829,Thal,28,580,NA,NA,Male
56830,Thal,28,589,NA,NA,Male
56831,Thal,28,555,NA,NA,Male
56832,Thal,28,357,NA,NA,Male
56833,Thal,28,671,NA,NA,Female
56834,Thal,28,517,NA,NA,Female
56835,Thal,28,646,NA,NA,Male
56836,Thal,28,639,NA,NA,Female
56837,Thal,28,553,NA,NA,Female
56838,Thal,28,363,NA,NA,Female
56839,Thal,28,475,NA,NA,Female
56840,Thal,28,552,NA,NA,Male
56841,Thal,28,435,NA,NA,Male
56842,Thal,28,622,NA,NA,Female
56843,Thal,28,570,NA,NA,Male
56844,Thal,28,658,NA,NA,Male
56845,Thal,28,400,NA,NA,Male
56846,Thal,28,556,NA,NA,Female
56847,Thal,28,651,NA,NA,Female
56848,Thal,28,648,NA,NA,Female
56849,Thal,28,369,NA,NA,Female
56850,Thal,28,454,NA,NA,Female
56851,Thal,28,580,NA,NA,Male
56852,Thal,28,458,NA,NA,Male
56853,Thal,28,552,NA,NA,Female
56854,Thal,28,462,NA,NA,Female
56855,Thal,28,439,NA,NA,Male
56856,Thal,28,498,NA,NA,Female
56857,Thal,28,178,NA,NA,Male
56858,Thal,28,201,NA,NA,Male
56859,Thal,28,553,NA,NA,Male
56860,Thal,28,652,NA,NA,Male
56861,Thal,28,592,NA,NA,Female
56862,Thal,28,538,NA,NA,Female
56863,Thal,28,678,NA,NA,Male
56864,Thal,28,615,NA,NA,Female
56865,Thal,28,485,NA,NA,Male
56866,Thal,28,666,NA,NA,Male
56867,Thal,28,557,NA,NA,Male
56868,Thal,28,306,NA,NA,Female
56869,Thal,28,521,NA,NA,Female
56870,Thal,28,148,NA,NA,Female
56871,Thal,28,522,NA,NA,Male
56872,Thal,28,680,NA,NA,Male
56873,Thal,28,318,NA,NA,Female
56874,Thal,28,680,NA,NA,Male
56875,Thal,28,442,NA,NA,Male
56876,Thal,28,408,NA,NA,Male
56877,Thal,28,242,NA,NA,Male
56878,Thal,28,550,NA,NA,Female
56879,Thal,28,665,NA,NA,Female
56880,Thal,28,542,NA,NA,Male
56881,Thal,28,596,NA,NA,Male
56882,Thal,28,590,NA,NA,Male
56883,Thal,28,268,NA,NA,Male
56884,Thal,28,363,NA,NA,Female
56885,Thal,28,680,NA,NA,Female
56886,Thal,28,523,NA,NA,Female
56887,Thal,28,595,NA,NA,Male
56888,Thal,28,536,NA,NA,Male
56889,Thal,28,544,NA,NA,Female
56890,Thal,28,563,NA,NA,Female
56891,Thal,28,457,NA,NA,Male
56892,Thal,28,525,NA,NA,Male
56893,Thal,28,280,NA,NA,Female
56894,Thal,28,473,NA,NA,Male
56895,Thal,28,581,NA,NA,Female
56896,Thal,28,661,NA,NA,Male
56897,Thal,28,679,NA,NA,Male
56898,Thal,28,624,NA,NA,Male
56899,Thal,28,628,NA,NA,Female
56900,Thal,28,434,NA,NA,Male
56901,Thal,28,568,NA,NA,Female
56902,Thal,28,661,NA,NA,Male
56903,Thal,28,657,NA,NA,Female
56904,Thal,28,553,NA,NA,Female
56905,Thal,28,665,NA,NA,Female
56906,Thal,28,356,NA,NA,Male
56907,Thal,28,431,NA,NA,Male
56908,Thal,28,620,NA,NA,Male
56909,Thal,28,395,NA,NA,Female
56910,Thal,28,503,NA,NA,Female
56911,Thal,28,647,NA,NA,Female
56912,Thal,28,604,NA,NA,Female
56913,Thal,28,605,NA,NA,Female
56914,Thal,28,678,NA,NA,Female
56915,Thal,28,646,NA,NA,Female
56916,Thal,28,680,NA,NA,Male
56917,Thal,28,271,NA,NA,Female
56918,Thal,28,510,NA,NA,Male
56919,Thal,28,448,NA,NA,Female
56920,Thal,28,339,NA,NA,Male
56921,Thal,28,619,NA,NA,Female
56922,Thal,28,369,NA,NA,Male
56923,Thal,28,475,NA,NA,Female
56924,Thal,28,241,NA,NA,Male
56925,Thal,28,657,NA,NA,Female
56926,Thal,28,424,NA,NA,Male
56927,Thal,28,506,NA,NA,Male
56928,Thal,28,645,NA,NA,Female
56929,Thal,28,271,NA,NA,Female
56930,Thal,28,610,NA,NA,Female
56931,Thal,28,675,NA,NA,Female
56932,Thal,28,177,NA,NA,Male
56933,Thal,28,673,NA,NA,Female
56934,Thal,28,615,NA,NA,Female
56935,Thal,28,677,NA,NA,Female
56936,Thal,28,517,NA,NA,Male
56937,Thal,28,50,NA,NA,Female
56938,Thal,28,546,NA,NA,Female
56939,Thal,28,615,NA,NA,Female
56940,Thal,28,680,NA,NA,Female
56941,Thal,28,483,NA,NA,Male
56942,Thal,28,620,NA,NA,Male
56943,Thal,28,591,NA,NA,Male
56944,Thal,28,509,NA,NA,Female
56945,Thal,28,322,NA,NA,Male
56946,Thal,28,625,NA,NA,Male
56947,Thal,28,295,NA,NA,Male
56948,Thal,28,194,NA,NA,Female
56949,Thal,28,593,NA,NA,Male
56950,Thal,28,425,NA,NA,Female
56951,Thal,28,650,NA,NA,Male
56952,Thal,28,653,NA,NA,Male
56953,Thal,28,69,NA,NA,Male
56954,Thal,28,585,NA,NA,Male
56955,Thal,28,647,NA,NA,Female
56956,Thal,28,576,NA,NA,Female
56957,Thal,28,444,NA,NA,Female
56958,Thal,28,359,NA,NA,Female
56959,Thal,28,655,NA,NA,Male
56960,Thal,28,667,NA,NA,Female
56961,Thal,28,455,NA,NA,Male
56962,Thal,28,639,NA,NA,Female
56963,Thal,28,426,NA,NA,Female
56964,Thal,28,672,NA,NA,Female
56965,Thal,28,625,NA,NA,Male
56966,Thal,28,657,NA,NA,Male
56967,Thal,28,391,NA,NA,Male
56968,Thal,28,271,NA,NA,Male
56969,Thal,28,679,NA,NA,Male
56970,Thal,28,521,NA,NA,Male
56971,Thal,28,546,NA,NA,Male
56972,Thal,28,407,NA,NA,Male
56973,Thal,28,605,NA,NA,Male
56974,Thal,28,653,NA,NA,Male
56975,Thal,28,637,NA,NA,Female
56976,Thal,28,569,NA,NA,Female
56977,Thal,28,447,NA,NA,Male
56978,Thal,28,522,NA,NA,Male
56979,Thal,28,613,NA,NA,Female
56980,Thal,28,411,NA,NA,Female
56981,Thal,28,526,NA,NA,Male
56982,Thal,28,680,NA,NA,Female
56983,Thal,28,656,NA,NA,Male
56984,Thal,28,500,NA,NA,Male
56985,Thal,28,448,NA,NA,Female
56986,Thal,28,253,NA,NA,Female
56987,Thal,28,562,NA,NA,Female
56988,Thal,28,441,NA,NA,Male
56989,Thal,28,235,NA,NA,Female
56990,Thal,28,679,NA,NA,Male
56991,Thal,28,597,NA,NA,Female
56992,Thal,28,569,NA,NA,Female
56993,Thal,28,456,NA,NA,Male
56994,Thal,28,449,NA,NA,Female
56995,Thal,28,613,NA,NA,Female
56996,Thal,28,561,NA,NA,Male
56997,Thal,28,566,NA,NA,Female
56998,Thal,28,584,NA,NA,Male
56999,Thal,28,96,NA,NA,Female
57000,Thal,28,646,NA,NA,Male
57001,Thal,28,572,NA,NA,Female
57002,Thal,28,198,NA,NA,Male
57003,Thal,28,460,NA,NA,Male
57004,Thal,28,458,NA,NA,Female
57005,Thal,28,671,NA,NA,Female
57006,Thal,28,626,NA,NA,Male
57007,Thal,28,668,NA,NA,Female
57008,Thal,28,573,NA,NA,Female
57009,Thal,28,604,NA,NA,Female
57010,Thal,28,680,NA,NA,Female
57011,Thal,28,502,NA,NA,Male
57012,Thal,28,557,NA,NA,Male
57013,Thal,28,202,NA,NA,Male
57014,Thal,28,663,NA,NA,Female
57015,Thal,28,654,NA,NA,Female
57016,Thal,28,634,NA,NA,Female
57017,Thal,28,590,NA,NA,Female
57018,Thal,28,486,NA,NA,Male
57019,Thal,28,605,NA,NA,Female
57020,Thal,28,530,NA,NA,Male
57021,Thal,28,538,NA,NA,Male
57022,Thal,28,598,NA,NA,Female
57023,Thal,28,455,NA,NA,Male
57024,Thal,28,597,NA,NA,Female
57025,Thal,28,448,NA,NA,Male
57026,Thal,28,437,NA,NA,Male
57027,Thal,28,680,NA,NA,Male
57028,Thal,28,614,NA,NA,Female
57029,Thal,28,506,NA,NA,Male
57030,Thal,28,610,NA,NA,Female
57031,Thal,28,648,NA,NA,Male
57032,Thal,28,647,NA,NA,Female
57033,Thal,28,239,NA,NA,Female
57034,Thal,28,334,NA,NA,Female
57035,Thal,28,644,NA,NA,Female
57036,Thal,28,232,NA,NA,Male
57037,Thal,28,669,NA,NA,Male
57038,Thal,28,104,NA,NA,Male
57039,Thal,28,565,NA,NA,Male
57040,Thal,28,562,NA,NA,Male
57041,Thal,28,530,NA,NA,Male
57042,Thal,28,623,NA,NA,Female
57043,Thal,28,672,NA,NA,Male
57044,Thal,28,260,NA,NA,Male
57045,Thal,28,466,NA,NA,Male
57046,Thal,28,680,NA,NA,Male
57047,Thal,28,404,NA,NA,Female
57048,Thal,28,252,NA,NA,Male
57049,Thal,28,645,NA,NA,Male
57050,Thal,28,582,NA,NA,Female
57051,Thal,28,526,NA,NA,Male
57052,Thal,28,598,NA,NA,Female
57053,Thal,28,360,NA,NA,Female
57054,Thal,28,216,NA,NA,Male
57055,Thal,28,645,NA,NA,Female
57056,Thal,28,636,NA,NA,Male
57057,Thal,28,554,NA,NA,Male
57058,Thal,28,594,NA,NA,Male
57059,Thal,28,402,NA,NA,Female
57060,Thal,28,565,NA,NA,Male
57061,Thal,28,479,NA,NA,Female
57062,Thal,28,666,NA,NA,Female
57063,Thal,28,666,NA,NA,Male
57064,Thal,28,637,NA,NA,Female
57065,Thal,28,569,NA,NA,Male
57066,Thal,28,567,NA,NA,Male
57067,Thal,28,626,NA,NA,Male
57068,Thal,28,274,NA,NA,Male
57069,Thal,28,465,NA,NA,Male
57070,Thal,28,314,NA,NA,Male
57071,Thal,28,639,NA,NA,Female
57072,Thal,28,663,NA,NA,Male
57073,Thal,28,605,NA,NA,Male
57074,Thal,28,516,NA,NA,Male
57075,Thal,28,479,NA,NA,Male
57076,Thal,28,363,NA,NA,Male
57077,Thal,28,274,NA,NA,Female
57078,Thal,28,589,NA,NA,Male
57079,Thal,28,519,NA,NA,Female
57080,Thal,28,382,NA,NA,Male
57081,Thal,28,631,NA,NA,Female
57082,Thal,28,73,NA,NA,Male
57083,Thal,28,638,NA,NA,Male
57084,Thal,28,593,NA,NA,Male
57085,Thal,28,563,NA,NA,Male
57086,Thal,28,480,NA,NA,Female
57087,Thal,28,448,NA,NA,Male
57088,Thal,28,502,NA,NA,Female
57089,Thal,28,353,NA,NA,Male
57090,Thal,28,487,NA,NA,Female
57091,Thal,28,623,NA,NA,Female
57092,Thal,28,369,NA,NA,Male
57093,Thal,28,632,NA,NA,Female
57094,Thal,28,680,NA,NA,Female
57095,Thal,28,539,NA,NA,Female
57096,Thal,28,645,NA,NA,Male
57097,Thal,28,677,NA,NA,Male
57098,Thal,28,259,NA,NA,Female
57099,Thal,28,625,NA,NA,Female
57100,Thal,28,584,NA,NA,Male
57101,Thal,28,344,NA,NA,Male
57102,Thal,28,614,NA,NA,Female
57103,Thal,28,505,NA,NA,Female
57104,Thal,28,464,NA,NA,Male
57105,Thal,28,606,NA,NA,Female
57106,Thal,28,461,NA,NA,Male
57107,Thal,28,463,NA,NA,Female
57108,Thal,28,651,NA,NA,Female
57109,Thal,28,537,NA,NA,Female
57110,Thal,28,527,NA,NA,Female
57111,Thal,28,543,NA,NA,Male
57112,Thal,28,563,NA,NA,Female
57113,Thal,28,570,NA,NA,Female
57114,Thal,28,114,NA,NA,Female
57115,Thal,28,627,NA,NA,Female
57116,Thal,28,630,NA,NA,Male
57117,Thal,28,633,NA,NA,Male
57118,Thal,28,550,NA,NA,Male
57119,Thal,28,582,NA,NA,Male
57120,Thal,28,661,NA,NA,Male
57121,Thal,28,436,NA,NA,Male
57122,Thal,28,502,NA,NA,Female
57123,Thal,28,625,NA,NA,Male
57124,Thal,28,204,NA,NA,Male
57125,Thal,28,455,NA,NA,Female
57126,Thal,28,433,NA,NA,Female
57127,Thal,28,552,NA,NA,Female
57128,Thal,28,623,NA,NA,Male
57129,Thal,28,565,NA,NA,Male
57130,Thal,28,420,NA,NA,Female
57131,Thal,28,611,NA,NA,Female
57132,Thal,28,635,NA,NA,Male
57133,Thal,28,295,NA,NA,Male
57134,Thal,28,268,NA,NA,Male
57135,Thal,28,594,NA,NA,Male
57136,Thal,28,376,NA,NA,Male
57137,Thal,28,504,NA,NA,Female
57138,Thal,28,477,NA,NA,Male
57139,Thal,28,593,NA,NA,Male
57140,Thal,28,617,NA,NA,Female
57141,Thal,28,357,NA,NA,Female
57142,Thal,28,680,NA,NA,Female
57143,Thal,28,591,NA,NA,Male
57144,Thal,28,562,NA,NA,Male
57145,Thal,28,215,NA,NA,Male
57146,Thal,28,680,NA,NA,Male
57147,Thal,28,677,NA,NA,Female
57148,Thal,28,283,NA,NA,Male
57149,Thal,28,624,NA,NA,Male
57150,Thal,28,574,NA,NA,Female
57151,Thal,28,620,NA,NA,Female
57152,Thal,28,615,NA,NA,Male
57153,Thal,28,575,NA,NA,Male
57154,Thal,28,410,NA,NA,Male
57155,Thal,28,490,NA,NA,Male
57156,Thal,28,599,NA,NA,Female
57157,Thal,28,397,NA,NA,Male
57158,Thal,28,397,NA,NA,Female
57159,Thal,28,547,NA,NA,Male
57160,Thal,28,544,NA,NA,Male
57161,Thal,28,634,NA,NA,Female
57162,Thal,28,450,NA,NA,Female
57163,Thal,28,448,NA,NA,Female
57164,Thal,28,677,NA,NA,Female
57165,Thal,28,472,NA,NA,Male
57166,Thal,28,572,NA,NA,Male
57167,Thal,28,405,NA,NA,Male
57168,Thal,28,543,NA,NA,Male
57169,Thal,28,497,NA,NA,Female
57170,Thal,28,308,NA,NA,Male
57171,Thal,28,621,NA,NA,Male
57172,Thal,28,417,NA,NA,Male
57173,Thal,28,377,NA,NA,Male
57174,Thal,28,680,NA,NA,Male
57175,Thal,28,561,NA,NA,Male
57176,Thal,28,539,NA,NA,Female
57177,Thal,28,601,NA,NA,Male
57178,Thal,28,622,NA,NA,Female
57179,Thal,28,483,NA,NA,Male
57180,Thal,28,300,NA,NA,Male
57181,Thal,28,657,NA,NA,Female
57182,Thal,28,578,NA,NA,Female
57183,Thal,28,636,NA,NA,Female
57184,Thal,28,15,NA,NA,Male
57185,Thal,28,393,NA,NA,Male
57186,Thal,28,404,NA,NA,Male
57187,Thal,28,513,NA,NA,Female
57188,Thal,28,466,NA,NA,Male
57189,Thal,28,550,NA,NA,Female
57190,Thal,28,324,NA,NA,Female
57191,Thal,28,569,NA,NA,Male
57192,Thal,28,561,NA,NA,Female
57193,Thal,28,619,NA,NA,Male
57194,Thal,28,486,NA,NA,Female
57195,Thal,28,455,NA,NA,Female
57196,Thal,28,412,NA,NA,Male
57197,Thal,28,629,NA,NA,Male
57198,Thal,28,648,NA,NA,Male
57199,Thal,28,592,NA,NA,Female
57200,Thal,28,541,NA,NA,Female
57201,Thal,28,244,NA,NA,Male
57202,Thal,28,28,NA,NA,Male
57203,Thal,28,341,NA,NA,Female
57204,Thal,28,662,NA,NA,Male
57205,Thal,28,196,NA,NA,Female
57206,Thal,28,666,NA,NA,Female
57207,Thal,28,509,NA,NA,Female
57208,Thal,28,644,NA,NA,Female
57209,Thal,28,419,NA,NA,Male
57210,Thal,28,376,NA,NA,Male
57211,Thal,28,592,NA,NA,Female
57212,Thal,28,652,NA,NA,Female
57213,Thal,28,575,NA,NA,Female
57214,Thal,28,213,NA,NA,Female
57215,Thal,28,461,NA,NA,Male
57216,Thal,28,578,NA,NA,Male
57217,Thal,28,576,NA,NA,Female
57218,Thal,28,506,NA,NA,Male
57219,Thal,28,249,NA,NA,Female
57220,Thal,28,387,NA,NA,Male
57221,Thal,28,504,NA,NA,Male
57222,Thal,28,613,NA,NA,Male
57223,Thal,28,404,NA,NA,Female
57224,Thal,28,647,NA,NA,Male
57225,Thal,28,597,NA,NA,Female
57226,Thal,28,576,NA,NA,Female
57227,Thal,28,490,NA,NA,Female
57228,Thal,28,673,NA,NA,Male
57229,Thal,28,578,NA,NA,Male
57230,Thal,28,360,NA,NA,Male
57231,Thal,28,565,NA,NA,Male
57232,Thal,28,544,NA,NA,Female
57233,Thal,28,435,NA,NA,Female
57234,Thal,28,379,NA,NA,Male
57235,Thal,28,576,NA,NA,Male
57236,Thal,28,386,NA,NA,Male
57237,Thal,28,469,NA,NA,Female
57238,Thal,28,543,NA,NA,Male
57239,Thal,28,445,NA,NA,Female
57240,Thal,28,432,NA,NA,Male
